394517571,20.0
394517573,20.0
394517575,24.3
394517586,18.98
394517626,69.38
394517631,19.22
394517637,18.66
394517643,0
394517649,19.08
394517654,20.0
394517658,0
394517665,28.58
394517685,0
394517749,165.16
394517808,20.82
394517839,20.8
394517844,19.52
394517860,27.42
394517878,22.0
394517879,22.25
394517881,20.38
394517883,70.3333333333
394517892,21.0588235294
394517898,20.0
394517909,21.3
394517915,94.3260869565
394517935,21.0
394517941,20.0
394517944,0
394517947,21.3
394517948,21.0
394517953,22.32
394517957,22.0
394517960,18.76
394517986,21.3
394518027,18.46
394518037,25.62
394518048,21.0588235294
394518049,24.22
394518053,37.0
394518071,18.66
394518076,21.0
394518077,35.4047619048
394518079,20.92
394518108,21.0
394518109,21.0
394518115,21.0
394518117,70.3333333333
394518129,34.82
394518139,0
394518143,25.72
394518148,27.84
394518149,34.3
394518169,131.818181818
394518179,22.8
394518183,30.14
394518231,23.84
394518248,18.0
394518270,34.08
394518272,40.62
394518278,19.0
394518280,23.1538461538
394518287,27.52
394518290,44.84
394518301,21.1428571429
394518315,18.12
394518335,18.0
394518348,19.02
394518367,37.3
394518373,20.68
394518374,19.08
394518378,21.58
394518391,19.54
394518416,21.0
394518417,21.0476190476
394518424,21.3
394518436,19.0
394518441,37.7368421053
394518456,26.0
394518470,0
394518473,18.3
394518502,23.08
394518514,37.0
394518523,20.0
394518528,99.0
394518535,23.72
394518552,21.3
394518575,23.84
394518588,21.28
394518591,21.9166666667
394518594,22.5
394518609,32.2
394518615,23.5
394518621,19.3333333333
394518627,102.0
394518647,19.18
394518657,48.58
394518672,24.68
394518676,19.02
394518687,0
394518692,26.88
394518694,20.8
394518695,0
394518696,19.02
394518699,0
394518704,28.24
394518705,41.6
394518708,68.02
394518718,35.42
394518722,151.16
394518726,26.7
394518729,20.3
394518737,19.6
394518745,19.18
394518786,36.4
394518793,28.1851851852
394518817,18.0
394518834,22.66
394518877,21.16
394518878,20.7142857143
394518884,21.1
394518896,21.3
394518902,20.3
394518903,21.3076923077
394518908,20.22
394518909,27.0
394518932,22.0
394518935,21.3
394518947,20.92
394518962,18.0
394518967,20.0
394518975,22.0
394518977,61.42
394518983,21.3
394518985,20.54
394519005,54.3333333333
394519011,20.2142857143
394519017,34.42
394519028,50.82
394519047,19.88
394519056,100.32
394519058,25.0
394519060,18.76
394519061,30.66
394519067,21.3
394519087,21.3
394519088,21.3
394519090,20.92
394519092,18.94
394519095,19.0
394519099,28.86
394519117,21.3
394519141,30.56
394519190,18.0
394519192,22.0
394519197,20.28
394519198,25.7
394519215,21.3
394519236,81.4444444444
394519250,18.46
394519260,39.3333333333
394519276,51.38
394519283,19.0
394519290,25.1
394519299,50.82
394519302,20.12
394519305,21.3
394519314,28.74
394519325,59.0
394519328,20.2
394519335,66.76
394519343,79.4
394519362,35.74
394519371,28.1
394519373,21.0
394519377,20.1
394519381,56.1333333333
394519398,66.76
394519415,20.0
394519426,21.0
394519436,27.36
394519445,19.02
394519446,22.74
394519448,0
394519458,19.0
394519477,20.0
394519541,24.98
394519545,27.36
394519559,21.3
394519572,156.44
394519590,131.818181818
394519601,22.78
394519606,22.44
394519609,18.0
394519616,21.3
394519641,21.3
394519647,19.56
394519653,19.12
394519665,21.3
394519675,18.0
394519684,164.44
394519686,38.22
394519689,21.3
394519698,69.0
394519699,21.3
394519709,20.58
394519731,62.0952380952
394519733,28.3
394519737,19.0
394519741,21.3
394519745,35.8
394519750,30.0
394519765,21.3
394519772,21.0
394519785,18.96
394519809,18.98
394519813,26.04
394519814,0
394519818,0
394519819,0
394519830,0
394519837,21.18
394519839,32.7428571429
394519856,18.0
394519874,0
394519891,19.0
394519895,21.3
394519901,22.42
394519929,34.22
394519948,32.5714285714
394519961,18.0
394519967,69.38
394519978,22.0
394519979,69.0
394519981,28.3
394519986,22.9
394519995,35.74
394519996,33.32
394520003,18.52
394520014,21.3
394520023,22.0
394520048,18.0
394520062,21.3
394520076,18.32
394520092,18.0
394520110,23.0
394520111,30.14
394520117,29.2051282051
394520121,22.4
394520145,24.72
394520157,19.02
394520167,19.6666666667
394520203,18.0
394520212,26.4
394520219,27.36
394520226,87.42
394520238,29.58
394520241,23.84
394520282,18.32
394520290,40.04
394520304,21.3
394520309,23.1
394520314,19.42
394520318,50.26
394520350,24.66
394520370,25.88
394520402,18.0
394520406,61.42
394520416,165.16
394520419,18.0
394520429,21.3
394520443,20.48
394520461,18.0
394520464,18.0
394520496,18.8
394520501,18.0
394520502,156.44
394520503,21.3
394520505,77.08
394520510,18.0
394520525,23.0
394520551,21.3
394520558,22.0
394520562,22.1666666667
394520567,25.64
394520569,21.3
394520572,35.6
394520590,18.98
394520603,26.38
394520608,21.3
394520617,24.8
394520619,21.6
394520621,19.42
394520622,24.5294117647
394520661,32.08
394520689,20.2857142857
394520698,20.98
394520711,19.42
394520718,0
394520723,22.74
394520734,21.8
394520740,22.0
394520752,23.86
394520753,23.82
394520768,26.38
394520777,24.52
394520791,23.68
394520792,21.3
394520798,68.02
394520807,20.0
394520810,18.36
394520815,23.0
394520819,22.72
394520823,19.22
394520826,26.94
394520829,21.3
394520846,21.3
394520850,0
394520872,20.5652173913
394520878,0
394520882,25.92
394520886,20.0
394520889,21.3
394520893,21.3
394520927,18.0
394520935,61.42
394520948,21.54
394520951,0
394520969,26.6
394520973,37.0
394520978,19.7
394520982,26.0
394520990,23.3333333333
394521003,25.04
394521014,292.74
394521016,31.7142857143
394521026,37.1
394521030,25.6
394521047,21.0
394521062,18.94
394521063,20.3636363636
394521073,20.86
394521079,22.26
394521086,0
394521091,21.3
394521096,25.84
394521100,18.94
394521102,19.32
394521107,22.0
394521119,79.0
394521121,51.9
394521124,18.0
394521146,31.4761904762
394521157,21.3
394521232,43.6666666667
394521260,22.26
394521262,20.2
394521267,19.18
394521269,23.4
394521288,18.94
394521298,31.7142857143
394521302,22.5185185185
394521330,32.98
394521333,26.94
394521337,25.14
394521340,42.0
394521357,35.74
394521371,23.0416666667
394521381,24.52
394521383,21.3
394521422,21.3
394521437,19.42
394521441,32.08
394521458,26.38
394521465,26.0
394521469,21.3
394521480,20.94
394521484,32.98
394521489,0
394521507,21.3
394521511,22.74
394521521,21.2
394521533,39.0
394521536,31.0
394521542,19.14
394521551,31.74
394521555,20.36
394521560,31.74
394521584,23.7
394521594,31.74
394521606,29.5
394521617,19.22
394521647,31.54
394521655,22.26
394521661,26.0
394521665,56.1333333333
394521684,35.74
394521688,21.3333333333
394521691,24.9655172414
394521728,21.3
394521738,19.52
394521742,24.54
394521756,20.2
394521761,19.0
394521772,26.04
394521780,27.0
394521782,22.0
394521785,21.3
394521791,24.9655172414
394521792,19.88
394521821,31.74
394521835,21.3
394521853,31.74
394521860,22.74
394521862,0
394521880,19.36
394521902,25.18
394521906,28.74
394521947,19.08
394521949,25.9
394521963,19.34
394521964,19.9
394521979,121.94
394521986,21.3
394522003,156.44
394522039,18.0
394522050,24.66
394522062,23.5161290323
394522063,22.3
394522080,21.3
394522089,20.42
394522090,19.52
394522091,31.380952381
394522092,31.74
394522096,38.5
394522107,121.94
394522110,19.125
394522140,23.34
394522141,21.26
394522143,18.38
394522150,21.3
394522188,21.3
394522209,21.0
394522223,18.94
394522227,25.0
394522233,21.3
394522258,21.3
394522262,38.5
394522286,26.0
394522298,26.0
394522337,69.0
394522340,20.38
394522345,28.28
394522346,31.74
394522347,46.7
394522354,19.08
394522367,23.5
394522378,19.28
394522382,21.3
394522389,20.42
394522395,50.26
394522399,18.0
394522423,26.0
394522451,23.9393939394
394522480,58.64
394522485,21.0
394522498,24.66
394522523,21.42
394522540,21.375
394522546,21.3
394522550,35.6
394522582,23.74
394522605,24.66
394522612,115.44
394522616,20.4
394522644,23.9393939394
394522647,19.52
394522649,31.74
394522660,40.5517241379
394522688,77.0
394522697,21.3
394522698,20.1333333333
394522699,18.6
394522715,21.64
394522717,21.3
394522722,23.1111111111
394522732,18.0
394522738,21.42
394522745,28.4705882353
394522751,22.9
394522757,31.4
394522762,22.0
394522774,31.74
394522778,21.3
394522799,20.4137931034
394522811,25.64
394522820,21.0
394522830,21.3
394522843,21.3
394522878,22.44
394522884,21.8
394522886,24.66
394522947,21.9
394522955,21.58
394522998,24.66
394523015,23.1111111111
394523033,21.42
394523048,19.38
394523052,21.3
394523098,26.0
394523214,31.74
394523232,56.1333333333
394523235,21.3
394523287,19.0
394523296,33.82
394523303,21.3
394523315,38.6
394523317,23.6
394523323,21.44
394523331,35.6
394523340,92.4
394523377,0
394523378,22.16
394523387,20.0
394523398,31.74
394523438,28.82
394523505,18.0
394523523,121.94
394523565,22.8
394523568,121.94
394523571,46.72
394523579,121.94
394523585,25.66
394523597,20.0
394523601,22.74
394523622,21.3
394523631,21.42
394523632,32.25
394523642,92.4
394523724,21.0
394523748,22.4
394523757,33.42
394523835,23.6
394523844,43.78
394523848,21.28
394523880,27.42
394523906,0
394523919,18.4
394523928,22.1428571429
394523930,216.5
394523935,21.8
394523939,22.0
394523941,46.7
394523969,21.0
394523972,100.32
394523977,19.14
394523985,18.2
394524020,19.02
394524024,20.0
394524078,26.75
394524096,27.28
394524099,18.0
394524102,19.0
394524112,21.3
394524142,18.0
394524172,19.28
394524179,21.3
394524184,31.32
394524187,25.46
394524194,68.02
394524195,100.32
394524211,0
394524218,21.3
394524221,161.0
394524225,20.58
394524235,26.5
394524239,18.32
394524243,21.38
394524247,18.0
394524255,23.1428571429
394524268,30.26
394524284,19.0
394524288,22.6666666667
394524293,19.02
394524295,20.0
394524298,24.037037037
394524304,23.8055555556
394524326,28.28
394524335,24.68
394524337,23.6
394524350,32.72
394524377,23.0
394524384,23.0
394524389,18.0
394524399,19.14
394524408,29.24
394524410,20.2
394524414,19.02
394524439,0
394524445,19.0
394524446,22.74
394524460,21.3
394524490,31.74
394524493,19.0
394524529,24.0
394524538,19.28
394524549,29.58
394524552,38.0
394524555,19.96
394524558,24.3333333333
394524586,21.3
394524592,84.2222222222
394524615,21.3
394524627,22.86
394524644,19.1
394524654,19.96
394524656,0
394524681,22.14
394524733,23.9
394524746,19.96
394524756,68.02
394524781,29.58
394524784,18.02
394524791,18.02
394524817,0
394524827,72.64
394524828,36.42
394524838,20.22
394524859,20.0
394524888,18.3
394524908,23.78
394524909,20.0
394524914,22.0
394524926,21.3333333333
394524939,21.32
394524951,18.96
394524952,101.0
394524985,21.3
394524998,20.22
394525003,20.22
394525005,35.62
394525032,28.3
394525039,167.166666667
394525053,23.84
394525058,25.1
394525060,21.3
394525071,19.0
394525095,25.66
394525115,21.0
394525121,19.56
394525123,29.84
394525149,22.02
394525159,19.2
394525168,19.56
394525182,93.0
394525189,25.72
394525190,23.0
394525191,26.08
394525202,24.6428571429
394525207,26.6
394525223,21.3
394525232,19.52
394525233,115.285714286
394525250,86.3333333333
394525252,24.0
394525261,20.5
394525282,28.3
394525283,23.0
394525293,24.4
394525311,18.86
394525319,26.0
394525341,20.6363636364
394525346,23.0
394525350,20.78
394525392,0
394525397,19.5
394525398,50.26
394525412,27.4166666667
394525425,34.28
394525437,18.6
394525462,22.2
394525473,19.98
394525481,50.26
394525483,26.38
394525512,24.0
394525515,19.3
394525517,21.86
394525519,23.7647058824
394525524,20.875
394525537,28.4705882353
394525548,61.62
394525551,18.94
394525577,56.42
394525590,26.0
394525632,21.3
394525635,29.9
394525637,31.2
394525665,24.125
394525678,21.3
394525703,21.3
394525711,20.5
394525721,23.0
394525740,22.34
394525783,31.74
394525784,22.0
394525811,18.0
394525833,27.25
394525837,31.74
394525861,19.56
394525865,20.6666666667
394525867,19.42
394525872,25.94
394525876,30.26
394525902,21.3
394525918,26.08
394525924,18.92
394525926,19.9
394525931,50.26
394525940,19.08
394525950,26.5
394525992,19.32
394526013,19.58
394526019,41.0
394526054,18.62
394526056,20.22
394526080,21.3
394526081,21.3
394526092,20.22
394526121,26.18
394526159,22.0
394526204,37.5
394526218,22.76
394526221,23.4
394526229,29.58
394526239,43.54
394526258,0
394526259,25.46
394526298,19.22
394526301,21.3
394526306,24.7
394526307,20.12
394526331,21.3
394526350,21.3
394526351,19.6
394526357,32.58
394526359,25.84
394526361,31.2
394526362,19.22
394526363,20.2
394526372,24.0
394526424,18.32
394526440,26.06
394526457,18.0
394526462,20.0
394526491,19.5
394526495,21.4090909091
394526496,35.16
394526499,0
394526510,23.0
394526523,21.3
394526531,24.0
394526539,21.3
394526541,23.7
394526562,26.0
394526563,54.4
394526567,21.3
394526610,25.88
394526620,57.76
394526622,21.3333333333
394526642,21.32
394526656,0
394526701,18.98
394526720,25.0
394526731,19.0
394526742,31.86
394526764,19.28
394526766,25.5384615385
394526775,21.3
394526783,21.3
394526802,29.58
394526804,19.0
394526825,24.0
394526826,26.0
394526829,75.8
394526835,22.3
394526926,20.7391304348
394526952,20.76
394526956,19.02
394526978,18.72
394526996,21.3
394527020,20.8888888889
394527024,22.68
394527037,22.0
394527039,44.84
394527048,27.98
394527059,18.98
394527065,26.5
394527066,18.98
394527077,19.0
394527103,18.0
394527164,20.0
394527188,19.38
394527209,21.48
394527223,23.7
394527227,21.3
394527235,24.9
394527236,19.28
394527244,18.98
394527251,21.6875
394527261,20.5
394527267,27.28
394527272,18.0
394527281,18.98
394527283,19.12
394527286,57.76
394527288,18.98
394527290,21.3
394527304,21.3
394527312,18.4
394527313,25.1
394527327,19.0
394527355,21.3
394527365,20.5
394527372,21.0
394527377,73.1785714286
394527381,35.94
394527403,20.22
394527425,21.3
394527426,42.0
394527453,24.52
394527457,18.0
394527460,21.0
394527462,19.32
394527478,24.82
394527493,50.82
394527505,23.0
394527510,146.42
394527573,19.22
394527582,25.88
394527583,0
394527606,21.3
394527607,21.3
394527624,21.0
394527636,20.22
394527645,21.3
394527646,18.24
394527666,21.3
394527672,18.5714285714
394527683,0
394527687,26.96
394527694,23.0
394527700,19.6
394527702,21.32
394527704,21.3
394527729,22.0
394527733,19.0
394527737,46.7
394527747,19.0
394527762,20.64
394527767,50.82
394527772,27.28
394527774,75.0
394527778,21.3
394527790,36.4666666667
394527857,22.14
394527859,22.34
394527862,18.32
394527873,18.72
394527874,38.52
394527877,20.0
394527880,25.88
394527908,26.08
394527939,0
394527950,34.28
394527962,21.3
394527967,19.5
394527969,165.16
394527980,23.7
394527988,46.7
394527995,21.3
394527998,20.22
394528021,21.04
394528037,24.54
394528043,20.34
394528064,34.28
394528095,24.96
394528105,28.52
394528126,21.3
394528140,18.0
394528142,21.3
394528145,21.3
394528157,20.42
394528162,24.66
394528198,19.66
394528206,21.3
394528211,57.76
394528213,25.88
394528214,35.8
394528215,19.06
394528218,24.96
394528234,21.3333333333
394528260,46.7
394528274,24.66
394528287,33.28
394528290,18.4
394528302,24.66
394528305,23.0625
394528306,21.3
394528312,72.4
394528314,21.3
394528315,0
394528330,24.06
394528338,22.74
394528357,41.7297297297
394528361,21.8260869565
394528389,18.66
394528390,21.3
394528398,24.66
394528416,0
394528421,27.06
394528439,34.38
394528441,23.3103448276
394528454,27.0
394528455,19.04
394528460,29.24
394528479,19.76
394528482,61.32
394528497,29.06
394528499,29.24
394528525,21.3
394528543,21.3
394528563,20.22
394528564,18.0
394528595,18.94
394528597,20.64
394528599,36.92
394528611,46.7
394528614,20.22
394528679,0
394528687,19.54
