394517571,18.0
394517573,18.54
394517575,22.958
394517586,27.416
394517626,59.73
394517631,55.296
394517637,50.986
394517643,62.42
394517649,50.806
394517654,98.5
394517658,139.642
394517665,18.0
394517685,6.5
394517749,133.104
394517808,90.802
394517839,14.392
394517844,35.896
394517860,18.078
394517878,0.0
394517879,7.0
394517881,33.846
394517883,0.0
394517892,5.88235294118
394517898,0.0
394517909,71.002
394517915,28.3695652174
394517935,29.75
394517941,19.0
394517944,26.3426573427
394517947,71.002
394517948,141.5
394517953,54.412
394517957,14.0
394517960,96.902
394517986,71.002
394518027,30.48
394518037,55.244
394518048,5.88235294118
394518049,35.154
394518053,0.0
394518071,50.986
394518076,0.0
394518077,8.52380952381
394518079,18.434
394518108,24.625
394518109,14.0
394518115,12.0
394518117,0.0
394518129,66.772
394518139,0
394518143,32.7
394518148,51.998
394518149,6.44
394518169,24.0909090909
394518179,28.644
394518183,25.0119047619
394518231,28.938
394518248,57.692
394518270,50.7073170732
394518272,34.9591836735
394518278,12.0
394518280,18.9230769231
394518287,14.265625
394518290,34.346
394518301,9.0
394518315,26.266
394518335,57.692
394518348,30.484
394518367,35.384
394518373,56.836
394518374,50.806
394518378,14.1363636364
394518391,50.35
394518416,9.33333333333
394518417,20.5238095238
394518424,71.002
394518436,24.6
394518441,16.5789473684
394518456,16.0
394518470,39.334
394518473,102.566
394518502,16.1883116883
394518514,0.0
394518523,15.0
394518528,24.0
394518535,24.95
394518552,71.002
394518575,28.938
394518588,78.758
394518591,29.3333333333
394518594,63.722
394518609,13.7777777778
394518615,8.31496062992
394518621,57.3333333333
394518627,0.952380952381
394518647,24.6490566038
394518657,22.35
394518672,40.588
394518676,30.484
394518687,39.334
394518692,11.82
394518694,41.804
394518695,62.42
394518696,30.484
394518699,62.694
394518704,17.884
394518705,34.22
394518708,68.496
394518718,83.784
394518722,22.87890625
394518726,25.4456521739
394518729,101.402
394518737,27.83
394518745,24.6490566038
394518786,58.474
394518793,25.7037037037
394518817,147.778
394518834,27.74
394518877,64.632
394518878,19.7857142857
394518884,16.9013157895
394518896,71.002
394518902,101.402
394518903,13.0
394518908,15.682
394518909,8.0
394518932,8.0
